titulo,autores,generos,serie,sinopsis,url_portada,url_libro,fecha_extraccion,categoria_origen
Intermnemosis,Celia Corral-Vázquez,"Ciencia ficción, Juvenil, Novela",N/A,"Ya no hay vuelta atrás. Han secuestrado una nave, a una doctora y al último espécimen que queda de las siderales.Saber por qué esta especie alienígena desapareció de pronto de su planeta es vital para la supervivencia de la humanidad. La mecánica Darsha está dispuesta a arriesgarlo todo por la causa, hasta su propia mente. Por eso se ofrece voluntaria para una intermnemosis y que, así, los recuerdos de la sideral se transfieran a su memoria. ¿Será suficiente para salvar a su propia especie? ¿Será la única manera de comunicarse con las siderales?Intermnemosisse alzó con el Premio Ripley en su quinta edición. Es una obra que habla de la otredad hasta sus últimas consecuencias. El jurado destacó «la descripción de los personajes y el cambio de punto de vista narrativo; el tratamiento de las minorías y la inclusividad, del trauma y de la ecología».Este volumen incluye un prólogo de Verónica Cervilla, ganadora del IV Premio Ripley con «Quién cuidará de ti».",https://assets.lectulandia.co/b/ab/Celia%20CorralVazquez/Intermnemosis%20(1)/big.jpg,https://ww3.lectulandia.co/book/intermnemosis/,2026-09-15 02:35:38,Ciencia Ficción
Los viajeros de las gafas azules,Juan G. Atienza,"Ciencia ficción, Novela",N/A,"Se reunen en este volumen dos fascinantes novelas cortas:Los viajeros de las gafas azulesyLos alegres rayos del Sol, en las que García Atienza explora el misterio del tiempo.EnLos viajeros de las gafas azules, la repetida aparición en las televisiones de todo el mundo de un hombre alto, rubio, silencioso y con gafas azules alarma a las autoridades. Nadie imagina que viene del futuro, ni que su presencia marca el inicio de una búsqueda secreta: encontrar entre miles de jóvenes a la futura madre de un niño que decidirá el destino de la humanidad.EnLos alegres rayos del Sol, un profesor de Historia alquila un caserón para pasar el verano. Allí recibe la insólita visita de un anciano que afirma provenir de una civilización terrestre anterior a toda la historia conocida, y que afirma que la humanidad se encuentra ante un terrible peligro.",https://assets.lectulandia.co/b/ab/Juan%20G%20Atienza/Los%20viajeros%20de%20las%20gafas%20azules%20(6)/big.jpg,https://ww3.lectulandia.co/book/los-viajeros-de-las-gafas-azules/,2026-09-15 02:35:41,Ciencia Ficción
Extranjeros en la Tierra,Poul Anderson,"Ciencia ficción, Relato",N/A,"Joel era un hombre… pero no era un hombre. La apariencia humana constituía un magnífico disfraz… y un destierro. Un cerebro cien veces más poderoso que el cerebro humano, y poseedor de poderes y facultades parapsíquicas inimaginables, se encerraba en la cabeza de Joel. Un desterrado; esto es lo que era. Y así lo supo Margaret al fin, con dolor lancinante. Y el ser que sorprendió a los dos beodos, Brady y Borklin, tampoco era humano, sino hecho de luciente metal. Ni tampoco era humano Kreega, el pequeño guerrero marciano, que luchó valientemente por su vida en la Gran Sirte… Estos son algunos de los extraordinarios personajes que desfilan por las páginas de este libro sobrecogedor, de atisbos tan profundos hacia el futuro y el destino del Hombre.",https://assets.lectulandia.co/b/ab/Poul%20Anderson/Extranjeros%20en%20la%20Tierra%20(27)/big.jpg,https://ww3.lectulandia.co/book/extranjeros-en-la-tierra-poul-anderson/,2026-09-15 02:35:43,Ciencia Ficción
Los comandos de la Humanidad,Antonio Ribera,"Ciencia ficción, Novela",N/A,"Procedentes de Xmalt, conocido como el planetoide Ganímedes, unos seres de cerebro desarrolladísimo, pero constitucionalmente cual monstruosos insectos, invaden la Tierra. Pretenden convertir a la Humanidad en vivero para la alimentación de sus larvas. En un día determinado atacan a los terrícolas por medio de una sugestión colectiva, apoderándose de sus mentes. Sólo dos hombres-peces españoles y unos submarinistas franceses escapan al dominio de tan inexorables amos, pues se hallaban fuera del campo de radiación, al encontrarse sumergidos en el fondo del mar. Serán «Los comandos de la Humanidad», nuevos prometeos de la Tierra. Su odisea nos lleva a Venus a Marte y a Ganímedes.En resumen: otra obra de Antonio Ribera, escritor nacional de Fantasía Científica. Con esta su cuarta obra, aparecida en la colección Nebulae, nos abre nuevas perspectivas dentro de su habitual y ameno estilo narrativo.El volumen lo completan cuatro sugestivas narraciones breves del mismo autor.",https://assets.lectulandia.co/b/ab/Antonio%20Ribera/Los%20comandos%20de%20la%20Humanidad%20(2)/big.jpg,https://ww3.lectulandia.co/book/los-comandos-de-la-humanidad/,2026-09-15 02:35:46,Ciencia Ficción
Después del fin,Leigh Brackett,"Aventuras, Ciencia ficción, Novela",N/A,"El presente volumen incluye dos obras de Leigh Brackett que versan sobre cómo será el mundo después de la Destrucción final. La primera, “El largo mañana”, es una novela larga con un enfoque bastante atípico e intimista con respecto al resto de la producción de esta autora. Han pasado 80 años tras la guerra final, y los supervivientes han regresado al campo, donde viven en unas condiciones similares a la Era Preindustrial. La tecnología está prohibida, así como las poblaciones de gran extensión. Las aldeas dispersas son presa de un oscuro fanatismo religioso. En este marco, dos jóvenes que ansían algo más se embarcarán en la búsqueda de un lugar mítico, donde se cree que pervive el conocimiento antiguo y la clave para el futuro de la humanidad.La segunda pieza es la novelita “La ciudadela de las Edades Perdidas”, que se desarrolla más de mil años después del gran cataclismo. Se trata de una historia mucho más pulp, más propia de Brackett, y que serviría de inspiración tanto al comic “Kamandi” como a la primera versión cinematográfica de “El planeta de los Simios”.Se trata, en suma, de dos piezas singulares en la producción de Leigh Brackett, apartadas de su cronología general, que vuelven a estar tristemente de actualidad en estos tiempos.",https://assets.lectulandia.co/b/ab/Leigh%20Brackett/Despues%20del%20fin%20(9)/big.jpg,https://ww3.lectulandia.co/book/despues-del-fin/,2026-09-15 02:35:48,Ciencia Ficción
La guerra contra los Rull,A. E. van Vogt,"Ciencia ficción, Novela",N/A,"Los Rull son una especie alienígena empeñada en la dominación total del universo y el exterminio de cualquier otra especie inteligente. Un Rull individual es bastante menos inteligente que un humano, pero cuentan con una gran ventaja: sus cuerpos pueden manipular la luz, de forma que pueden modificar su imagen exterior y hacerse pasar por humanos. De este modo, pueden infiltrarse y espiar o sabotear las actividades humanas. Sólo una coalición de razas podría luchar contra ellos con éxito, pero la desconfianza y los prejuicios lo hacen casi imposible. Sin embargo, el doctor Trevor Jamieson está empeñado en conseguirlo.",https://assets.lectulandia.co/b/ab/A%20E%20Van%20Vogt/La%20guerra%20contra%20los%20Rull%20(5)/big.jpg,https://ww3.lectulandia.co/book/la-guerra-contra-los-rull/,2026-09-15 02:35:50,Ciencia Ficción
Actualización,Blake Crouch,"Ciencia ficción, Novela",N/A,"Logan Ramsay es el siguiente paso en la evolución humana.Al principio no tiene claro qué ha cambiado. Solo nota detalles puntuales: se concentra mejor, es capaz de hacer más cosas a la vez, lee muy rápido, su memoria ha aumentado y no necesita las mismas horas de sueño. Poco a poco, es innegable: a su cerebro le está pasando algo. Y a su cuerpo. Ha empezado a ver el mundo y a quienes lo rodean de un modo completamente nuevo.La verdad es que el genoma de Logan ha sufrido un hackeo. Y hay una razón por la que ha experimentado esta actualización, una razón que se remonta a un horrible legado familiar. Lo que le está sucediendo es solo el inicio de un proyecto mucho más grande, y para hacerle frente Logan tendrá que usar sus nuevas habilidades y transformarse en algo más que él mismo. Quizás incluso en algo más que un ser humano.Pero en el proceso no puede evitar preguntarse: ¿y si en realidad la única esperanza de la humanidad consiste en diseñar nuestra propia evolución?Íntima y épica a la par,Actualizaciónes la nueva novela del galardonado autor deMateria oscura, una historia frenética sobre los límites de la humanidad y sobre nuestro potencial ilimitado. La productora de Steven Spielberg está desarrollando su adaptación cinematográfica.",https://assets.lectulandia.co/b/ab/Blake%20Crouch/Actualizacion%20(4)/big.jpg,https://ww3.lectulandia.co/book/actualizacion/,2026-09-15 02:35:53,Ciencia Ficción
De nuevo centauro,Katixa Agirre,"Ciencia ficción, Novela, Otros",N/A,"Estamos en un futuro cercano. El turismo casi ha desaparecido, por todas partes hay refugiados climáticos, la realidad virtual ha invadido la vida cotidiana y todo el mundo deja atrás el cuerpo a la primera de cambio gracias a su avatar.Paula Pagaldai, una diseñadora que trabaja para el metaverso, se marcha a París en busca de inspiración para un proyecto sobre Mary Wollstonecraft. Tras los pasos de la vindicadora de los derechos de las mujeres, Paula experimentará la realidad de una manera cada vez más mezclada. ¿Dónde acaba lo virtual y empieza lo real? ¿Están la historia y el presente tan separados como nos hacen creer? ¿Por qué Mary Wollstonecraft se le mete en la cama?",https://assets.lectulandia.co/b/ab/Katixa%20Agirre/De%20nuevo%20centauro%20(2)/big.jpg,https://ww3.lectulandia.co/book/de-nuevo-centauro/,2026-09-15 02:35:55,Ciencia Ficción
La máquina de matar,Juan G. Atienza,"Ciencia ficción, Relato",N/A,"Si una catástrofe atómica asolase nuestro planeta ¿serían capaces los supervivientes de asimilar la dura lección recibida, o volvería el género humanos caer fatalmente en el culto a la violencia? Si usted tuviera todo el oro del mundo ¿se atrevería a dejarse congelar para ser resucitado muchos siglos después? Hay hombres eminentemente sabios que son incapaces de dominar con su ciencia los males horribles que el pasado imprimió en sus almas.Estas y otras cuestiones igualmente apasionantes plantea Juan G. Atienza –guionista y director cinematográfico– en este libro suyo,La máquina de matar, de narraciones de Fantasía Científica. No dudamos que, al incluirle en nuestra coleción NEBULAE, damos a conocer a nuestros lectores un nuevo valor literario de este género tan leído en nuestro idioma.",https://assets.lectulandia.co/b/ab/Juan%20G%20Atienza/La%20maquina%20de%20matar%20(5)/big.jpg,https://ww3.lectulandia.co/book/la-maquina-de-matar-juan-g-atienza/,2026-09-15 02:35:58,Ciencia Ficción
El volumen del tiempo I,Solvej Balle,"Ciencia ficción, Novela",Libro 1 de:El volumen del tiempo,"Tara Selter y su marido Thomas viven en Clairon-sous-Bois y son libreros anticuarios especializados en libros ilustrados del siglo XVIII. El 17 de noviembre Tara se despide de su esposo y viaja a Burdeos para asistir a una subasta. A última hora de la tarde toma un tren de Burdeos a París y se aloja en el hotel de siempre, situado en la rue Almageste, donde hay muchas librerías anticuarias. Su plan es dedicar los dos días siguientes a visitar a colegas y realizar más compras para su negocio. El 18 de noviembre va a una de esas librerías y se quema la mano con una estufa de gas. De vuelta en el hotel se lo cuenta a Thomas por teléfono y se acuesta.Y entonces sucede algo despierta por la mañana en el hotel, no tarda en descubrir que continúa en el 18 de noviembre. Su marido no es consciente de ese bucle temporal y es inútil intentar explicárselo. Solo ella parece percatarse de que están atrapados en un día que se repite hasta el infinito. Y solo ella parece sometida al paso del su quemadura sana, lo cual quiere decir que −a diferencia de los demás− ella sí envejece. Y Tara, que es la angustiada narradora de su propia historia, se va quedando cada vez más aislada en un tiempo sin tiempo…Utilizando los mimbres de la ciencia ficción, la autora nos propone una deslumbrante exploración de la memoria, el amor, la soledad, la monotonía y la libertad de decisión. Este libro es la primera entrega de un ambicioso proyecto consistente en siete volúmenes, de los que ya han aparecido cinco en su lengua original. Todavía en marcha, se ha convertido en un hito de las letras danesas y está en proceso de traducción en múltiples idiomas, de la mano de prestigiosas editoriales.",https://assets.lectulandia.co/b/ab/Solvej%20Balle/El%20volumen%20del%20tiempo%20I%20(1)/big.jpg,https://ww3.lectulandia.co/book/el-volumen-del-tiempo-i/,2026-09-15 02:36:00,Ciencia Ficción
El Hexágono de Saturno,Fran Márquez,"Ciencia ficción, Novela",N/A,"Los Gemelos Tesla han salvado al mundo. La Humanidad ha vivido una era dorada gracias a los inventos de Nikola Tesla y el liderazgo político de Alexander Tesla. A pesar de que fallecieran en un trágico accidente hace ya diecisiete años, todo el mundo los sigue venerando todavía hoy, en 1960.Tras años sin nuevos avances, la Humanidad está a las puertas de otra revolución. La sonda Edison ha descubierto una tormenta gigantesca en el polo norte de Saturno con forma Hexagonal, aunque lo más sorprendente de todo es que su origen no es natural.Antes de dejar de funcionar, la sonda transmitió datos acerca de un artefacto que se sospecha puede ser el causante de este misterioso fenómeno.El gobierno federal mundial ha decidido enviar una misión con el objetivo de estudiar este artefacto y si es posible, recuperarlo. Para ello se va a utilizar la tecnología más avanzada y la tripulación más cualificada, entre la que se encuentra Nathaniel Tesla, el ermitaño clon de Los Gemelos.Las dificultades serán muchas y los peligros, extremos e inimaginables, pero resolver el misterio que encierra el Hexágono de Saturno podría ser el primer paso para que la Humanidad pueda llegar a conquistar las estrellas.",https://assets.lectulandia.co/b/ab/Fran%20Marquez/El%20Hexagono%20de%20Saturno%20(1)/big.jpg,https://ww3.lectulandia.co/book/el-hexagono-de-saturno/,2026-09-15 02:36:03,Ciencia Ficción
Meteoritos,Domingo Santos,"Ciencia ficción, Relato",N/A,"Nada mejor para presentar los quince relatos que componen este volumen que las propias palabras de su autor. «Los quince tienen —dice Domingo Santos en el prólogo de su obra— en su conjunto un algo que pertenece a esta misma esencia que es parte integrante de toda la Humanidad. Hay en todos ellos un poco de alegría y un mucho de tristeza, un algo de ironía y unas gotas de sarcasmo… el atisbo de una Humanidad peor a la nuestra, y el deseo de una Humanidad mejor. Y, sobre todo ello, dominándolo, un amor, un inmenso amor a esta incógnita indescifrable que es el principal tema, el único tema de toda la literatura de fantasía científica: el mañana.»Éste es el espíritu que ha animado la publicación de esta obra, una de las más complejas y representativas salidas de las manos de un escritor español de fantasía científica.",https://assets.lectulandia.co/b/ab/Domingo%20Santos/Meteoritos%20(18)/big.jpg,https://ww3.lectulandia.co/book/meteoritos/,2026-09-15 02:36:05,Ciencia Ficción
¡Vaya planeta!,Murray Leinster,"Ciencia ficción, Novela",N/A,"¡Vaya planeta!es una crítica a la humanidad, mordaz aunque no exenta de humor, desde el punto de vista de una civilización con 50000 años de historia, situada en un lejano sistema estelar de nuestra galaxia. Esta civilización descubre la existencia de la Tierra tras un accidente causado por los avances de la humanidad en energía atómica. Al visitarnos con poderosas naves, nos juzgan desde su punto de vista, mucho más inteligente y ético, y determinan que somos incapaces de cambiar. Deciden dejarnos «solos» con una vigilancia espacial que impide que extendamos nuestros destructivos instintos guerreros. Sólo queda la esperanza remota de que, si mejoramos, podamos integrarnos algún día a la federación galáctica. El volumen se completa con dos relatos de Murray Leinster: «El extraño caso de John Kingman» y «Si… fuera de Moklin»",https://assets.lectulandia.co/b/ab/Pierre%20Versins/Vaya%20planeta%20(1)/big.jpg,https://ww3.lectulandia.co/book/vaya-planeta/,2026-09-15 02:36:08,Ciencia Ficción
La gran cruzada,Poul Anderson,"Ciencia ficción, Humor, Novela",N/A,"Un sordo zumbido inundó el navio, haciendo que todo temblase. No sentí nada, pero en la pantalla inferior, la tierra se encogió de golpe. Era brujería. Prefiero que no se anule la tracción trasera de un vehículo cuando despega. Combatí las náuseas y miré fijamente la bóveda del cielo que se reflejaba en la pantalla. Antes de que pasase mucho tiempo estábamos entre las nubes, que no eran otra cosa que brumas que flotaban muy altas.—Ahora, al sur —ordenó sir Roger. Branithar rezongó, giró una manivela y bajó bruscamente una barra. Oí un chasquido como el de un cerrojo. La barra permaneció bajada.Sus ojos amarillos centellearon con un triunfo diabólico. Se levantó de un salto de su asiento y me espetó:—Consummati estis! —Su latín resultaba execrable—. Estáis acabados. ¡Acabo de enviaros a la muerte!",https://assets.lectulandia.co/b/ab/Poul%20Anderson/La%20gran%20cruzada%20(2)/big.jpg,https://ww3.lectulandia.co/book/la-gran-cruzada/,2026-09-15 02:36:10,Ciencia Ficción
El guardián de los sueños,Orson Scott Card,"Ciencia ficción, Fantástico, Otros, Relato",N/A,"El guardián de los sueños, la impresionante recopilación de narraciones cortas de uno de los más aclamados escritores de la ciencia ficción moderna, está llamado a seducir a los millones de fans de Scott Card en todo el mundo. El libro contiene veintidós historias escritas desde 1990. En todas ellas, el lector comprobará la maestría del autor en su mejor momento. El libro contiene ciencia ficción, fantasía, y algunas de las mejores obras de ficción del autor destinadas el gran público. Además, incluye dos relatos procedentes del universo de Alvin Maker e introducciones del propio Scott Card para cada relato, con comentarios sobre su vida y su obra. Junto aMapas en el espejo, esta colección completa la retrospectiva definitiva de la ficción breve del «mejor escritor que ofrece la ciencia ficción moderna», según elHouston Post.",https://assets.lectulandia.co/b/ab/Orson%20Scott%20Card/El%20guardian%20de%20los%20suenos%20(8)/big.jpg,https://ww3.lectulandia.co/book/el-guardian-de-los-suenos-orson-scott-card/,2026-09-15 02:36:12,Ciencia Ficción
Nueva Dimensión 25,Adalberto Cersosimo,"Ciencia ficción, Crítica y teoría literaria, Ensayo, Fantástico, Publicaciónes periódicas, Relato",Libro 25 de:Nueva Dimensión,"Revista española de ciencia ficción y fantasía, fundada por Sebastián Martínez, Domingo Santos y Luis Vigil.CONTENIDO:Nueva Dimensión HOY:* Editorial:Trazando líneas* Se piensa:Libros de SF, por Domingo Santos* Se dice* Se escribeNueva Dimensión MAÑANA:*El método suave,por Kenneth Bulmer*Enigma,por Colin Kapp*Proceso,por A. E. van Vogt*Mark Elf, por Cordwainer Smith*Mercenario, por Agustín A. Córdoba*Arenas muertas, por Francis Carsac*El empleo, por Francisco Ruiz Gisbert*Otro verano sin fresas, por Alfonso Bengoechea Miravalles*Entorno, por Chester S. Geier*Interludio marciano, por Gene Hunter*Las piedras blancas, por Adalberto Cersosimo*La solución final, por R. W. Mackelworth*Un tal Gibson, por Jean-Raoul Pasquier*La ventana entablada, por Ambrose Bierce",https://assets.lectulandia.co/b/ab/AA%20VV/Nueva%20Dimension%2025%20(1150)/big.jpg,https://ww3.lectulandia.co/book/nueva-dimension-25/,2026-09-15 02:36:15,Ciencia Ficción
Preferiblemente muerta,Ramón Somoza,"Ciencia ficción, Relato",Libro 33 de:En órbitas extrañas,"Tanit nunca quiso ser emperatriz, y mucho menos gobernar a más de dos billones de seres, de nada menos que treinta y nueve especies. Sin embargo, una vez elegida, intentará hacerlo lo mejor que puede.¿Pero es eso suficiente? Hay enemigos es su imperio, que no solo la quieren derrocar, sino incluso verla muerta. La joven Tanit no está demasiado preocupada, habiendo sobrevivido a múltiples aventuras y haber entrenado con el maestro de los maestros Krogan. Y si la potencia de fuego no basta, aún puede echar mano a sus descomunales poderes psíquicos.Sin embargo, lo que nunca esperó es que para matarla sus enemigos intentasen amenazar a sus seres más queridos... Y no lo va a consentir.",https://assets.lectulandia.co/b/ab/Ramon%20Somoza/Preferiblemente%20muerta%20(33)/big.jpg,https://ww3.lectulandia.co/book/preferiblemente-muerta/,2026-09-15 02:36:17,Ciencia Ficción
"Cefalox, el cibercalamar",Adam Blade,"Aventuras, Ciencia ficción, Infantil, Novela",Libro 1 de:Aqua fieras,"Cuando su padre es secuestrado por Céfalox, el cibercalamar, Max los sigue.¿Es Max lo suficientemente valiente y listo como para sobrevivir? ¿Y descubrira quién controla a las aquafieras?",https://assets.lectulandia.co/b/ab/Adam%20Blade/Cefalox%20el%20cibercalamar%20(1)/big.jpg,https://ww3.lectulandia.co/book/cefalox-el-cibercalamar/,2026-09-15 02:36:21,Ciencia Ficción
La otra cara de la luna,Fil Norstad,"Ciencia ficción, Novela",N/A,"Un accidente casual lanza hacia la Luna a Peter Grossman, reportero gráfico delSunbeam, quien por un cúmulo de circunstancias, comparte las penalidades y la glorias del grupo de físicos dedicados a la astronáutica. Las divertidas escenas y aventuras que se desarrollan en torno al hallazgo de un meteorito de antimateria entretejidas con los fenómenos de inercia de masas a que da lugar, el salvamento de la tripulación del satélite artificial y el lanzamiento del protagonista en órbita hacia la Luna, desarrollado con rigor de cálculo, cautivan la atención del lector hasta las últimas lineas. Como final, un cuento corto titulado «El convertidor de magnitud».",https://assets.lectulandia.co/b/ab/Fil%20Norstad/La%20otra%20cara%20de%20la%20Luna%20(1)/big.jpg,https://ww3.lectulandia.co/book/la-otra-cara-de-la-luna-fil-norstad/,2026-09-15 02:36:24,Ciencia Ficción
Ningún tiempo como el futuro,Nelson Bond,"Ciencia ficción, Relato",N/A,"Nelson Bond es un escritor apocalíptico, es decir que está obsesionado por el fin del mundo. En esta obra magistral ""NINGÚN TIEMPO COMO EL FUTURO"", nos presenta este presunto fin del planeta de diversas maneras, desde la desintegración atómica hasta la muerte por eclosión del globo, que alberga en su seno el titánico polluelo de una monstruosa ave cósmica. El grupo de narraciones que integran este volumen, constituye una de las más valiosas aportaciones a la literatura de ficción científica. Algunas son verdaderamente alucinantes, y otras nos transportan a un futuro más o menos lejano, pero en el que los hombres aman, luchan y mueren movidos por ideales y motivos que no son muy distintos de los nuestros. El lector asiste con el ánimo en suspenso a un desfile de personajes y situaciones que no podrá olvidar jamás.",https://assets.lectulandia.co/b/ab/Nelson%20Bond/Ningun%20tiempo%20como%20el%20futuro%20(1)/big.jpg,https://ww3.lectulandia.co/book/ningun-tiempo-como-el-futuro/,2026-09-15 02:36:27,Ciencia Ficción
Amor y Odio,Corcel Montenegro,"Ciencia ficción, Novela",N/A,"En un universo donde los mundos colisionan y las realidades se entrelazan, Leeloo, una guerrera de otro mundo, y el Capitán Indio de la Enterprise Nova deben unir fuerzas para enfrentar la amenaza del poderoso Kal'Vor, quien busca destruir ambos universos. A lo largo de su viaje, Leeloo e Indio no solo luchan contra enemigos externos, sino también contra las diferencias culturales y personales que los separan. Sin embargo, a través del peligro, surge una conexión profunda entre ellos, un amor marcado por el sacrificio y la distancia. Cuando finalmente deben separarse para salvar sus mundos, ambos descubren que su vínculo trasciende el espacio y el tiempo, demostrando que algunas conexiones no pueden ser cortadas, incluso por la vastedad del universo.",https://assets.lectulandia.co/b/ab/Corcel%20Montenegro/Amor%20y%20Odio%20(1)/big.jpg,https://ww3.lectulandia.co/book/amor-y-odio-corcel-montenegro/,2026-09-15 02:36:30,Ciencia Ficción
Pasaporte a la eternidad,J. G. Ballard,"Ciencia ficción, Relato",N/A,"Pasaporte a la eternidadcompleta junto conBilenio, El hombre imposible, Las voces del tiempoyPlaya terminal, y algunas de las historias deVermillion Sands(1971), el ciclo de cuentos que Ballard escribiera entre 1956 y 1964, y que corresponde al llamado «primer período» del autor. En estos cuentos se muestra de muy diversas formas «el hecho principal del siglo veinte: el concepto del futuro ilimitado». Pero al optimismo cómplice de la sociedad contemporánea, Ballard opone la erosión del paisaje y de los materiales en desuso, escenarios desiertos y estériles, edificios vacíos, máquinas derrumbadas, fallas estructurales en el espacio y el tiempo. Lo fantástico nace hoy junto con la realidad externa, como componente de la vida cotidiana, y las imágenes tecnológicas y psicosomáticas a veces en el espacio interior como fósiles irreductibles del futuro.",https://assets.lectulandia.co/b/ab/J%20G%20Ballard/Pasaporte%20a%20la%20eternidad%20(21)/big.jpg,https://ww3.lectulandia.co/book/pasaporte-a-la-eternidad/,2026-09-15 02:36:33,Ciencia Ficción
El mundo perdido (trad. Amando Lázaro Ros),Arthur Conan Doyle,"Aventuras, Ciencia ficción, Novela",N/A,"Además del imperecedero Sherlock Holmes, el primer detective consuItor del mundo, debemos a Conan Doyle la creación de otro gran personaje, el pintoresco profesor Challenger, «una mente privilegiada encerrada en un cuerpo de Pitecántropo», cuyas opiniones científicas desatan las polémicas más encarnizadas.El mundo perdidopuede considerarse la novela fundacional del género de dinosaurios, tan popular hoy en día gracias a Michael Crichton y Hollywood. La novela narra la expedición de dos científicos, un periodista y un aventurero, a la inquietante Tierra de Maple White, para demostrar a los incrédulos compañeros de ciencia del profesor Challenger la pervivencia de especies prehistóricas en nuestros días.",https://assets.lectulandia.co/b/ab/Arthur%20Conan%20Doyle/El%20mundo%20perdido%20trad%20Amando%20Lazaro%20Ros%20(83)/big.jpg,https://ww3.lectulandia.co/book/el-mundo-perdido-trad-amando-lazaro-ros/,2026-09-15 02:36:36,Ciencia Ficción
La voz del espacio,Charles Chilton,"Ciencia ficción, Novela",N/A,"Un fascinante relato de cuatro astronautas, que tras haber visitado la Luna por vez primera y haber obtenido muestras geológicas e información científica, se ven sorprendidos a su regreso a la Tierra por una misteriosa alteración de todos sus planes. La nave queda a merced de unos ignotos y misteriosos seres inteligentes de otro mundo, que se hacen obedecer a traves de la VOZ que dirige a los tripulantes delLuna. Son conducidos a una fantástica existencia en nuestro propio mundo, pero a través del pasado de la Tierra. Estos seres son inteligentes y pacíficos.Un relato apasionante de Charles Chilton, maravilloso y lleno de insospechadas aventuras que deleitará al lector de ciencia ficción.",https://assets.lectulandia.co/b/ab/Charles%20Chilton/La%20voz%20del%20espacio%20(1)/big.jpg,https://ww3.lectulandia.co/book/la-voz-del-espacio/,2026-09-15 02:36:38,Ciencia Ficción
Entre dinosaurios,George Gaylord Simpson,"Ciencia ficción, Novela",N/A,"Entre dinosaurioses una de las obras de ficción más extrañas aparecidas en los últimos años. Esta suerte deParque jurásico avant la lettrees la ficción póstuma del paleontólogo más importante del siglo, y en ella se nos narran las peripecias de Sam Magruder, un científico que desapareció en el año 2162, mientras trabajaba en un problema de teoría cuántica. Arrojado ochenta millones de años atrás en el tiempo, Magruder descubre que es el único ser humano en un valle plagado de dinosaurios, a los que deberá enfrentarse con su inteligencia de hombre moderno y sus conocimientos científicos.Entre dinosaurioses no sólo un relato clásico en la tradición deLa máquina del tiempode H. G. Wells, sino una obra filosófica que examina la realidad de la existencia moderna contra el telón de fondo de nuestro pasado prehistórico.",https://assets.lectulandia.co/b/ab/George%20Gaylord%20Simpson/Entre%20dinosaurios%20(1)/big.jpg,https://ww3.lectulandia.co/book/entre-dinosaurios/,2026-09-15 02:36:42,Ciencia Ficción
La gran revelación,Francisco Valverde Torné,"Ciencia ficción, Novela",N/A,"Estados Unidos ha logrado por fin resolver el problema de la navegación interplanetaria y, con gran secreto se ha construido una inmensa astronave que pronto despegará para Marte. Es una astronave atómica, claro está, y el terrible chorro de despegue dejará arrasado todo el terreno del campo de astronavegación. Es una empresa militar y el alto estado mayor cuida de ella. Y, ahora, sin previa orden del alto mando, antes del plazo solicitado para la salida, la nave con todo su tripulación de sabios, militares y observadores, despega y emprende su camino por el espacio.-¡Traición¡ - se susurra-, ¡traición!, pero ¿de quién? En la tierra no lo sabe nadie. En el astronave sí. Allí los supuestos traidores se han desenmascarado. Son habitantes de Venus. Porque Marte está desierto como la Luna, pero en Venus florece una civilización biológicamente reptiloide pero intelectual y moralmente más avanzada que la terrena.",https://assets.lectulandia.co/b/ab/Francisco%20Valverde%20Torne/La%20gran%20revelacion%20(3)/big.jpg,https://ww3.lectulandia.co/book/la-gran-revelacion/,2026-09-15 02:36:45,Ciencia Ficción
El libro de otro lugar,China Miéville,"Ciencia ficción, Fantástico, Juvenil, Novela",N/A,"«Necesitábamos una herramienta —dijo ella—. Así que se la pedí a los dioses».Siempre ha habido rumores, leyendas, el guerrero que no puede ser asesinado, que ha visto mil civilizaciones levantarse y caer, el guerrero de incontables nombres: Unute, el Hijo del Rayo, la Muerte misma… A quien en estos días se le conoce simplemente como «B».Y él sólo anhela ser capaz de morir.Un grupo de operaciones encubiertas del ejército estadounidense le da a B la promesa de conseguir su objetivo de muerte, todo lo que tiene que hacer a cambio es ayudarles. Pero cuando un soldado demasiado mortal vuelve a la vida, el suceso imposible acaba apuntando hacia una fuerza aún más recóndita y, al menos igual de poderosa, que la del propio B. Una fuerza que persigue sus propios objetivos.",https://assets.lectulandia.co/b/ab/China%20Mieville/El%20libro%20de%20otro%20lugar%20(9)/big.jpg,https://ww3.lectulandia.co/book/el-libro-de-otro-lugar/,2026-09-15 02:36:48,Ciencia Ficción
Pansexualactic,Víctor Conde,"Ciencia ficción, Novela",Libro 5 de:Piscis de Zhintra,"Nuestra querida Piscis de Zhintra regresa a las andadas en una nueva entrega llena de aventuras, disparos, viajes siderales, batallas espaciales y una pizca de sexo. Un sentido y honesto homenaje a la ciencia ficción pulpera de los años cincuenta y sesenta en la mejor línea de The Expanse y Star Trek que los aficionados al género no pueden perderse.",https://assets.lectulandia.co/b/ab/Victor%20Conde/Pansexualactic%20(33)/big.jpg,https://ww3.lectulandia.co/book/pansexualactic/,2026-09-15 02:36:51,Ciencia Ficción
